line,speaker,line_num,date
" Senator Manchin.  Thank you Mr. Chairman. Thank you, Mr. Comey. I appreciate very much your being here.",BURR,653,2017-06-08
West Virginia is very interested in this — in this hearing that we're having today. I've had over 600 requests for questions to ask you...,BURR,654,2017-06-08
(LAUGHTER),BURR,655,2017-06-08
... from my fellow West Virginians and most of them have been asked. And there's a quite a few of them that were quite detailed that I'll (ph) ask in our classified hearing.,BURR,656,2017-06-08
"I want to thank you, first of all, for coming and agreeing to be here, volunteering. But also volunteering to stay into the classified hearing.",BURR,657,2017-06-08
I don't know if you had a chance to watch our hearing yesterday.,BURR,658,2017-06-08
" I watched part of it, yes, sir.",COMEY,659,2017-06-08
 And it was quite troubling. My colleagues here at some very pointed questions they wanted answers to. They weren't classified. They could have answered in this open setting. They refused to do so.,MANCHIN,660,2017-06-08
So that even much — makes us much more appreciative of your cooperation.,MANCHIN,661,2017-06-08
"Sir, the seriousness of the Russian aggressions in our past elections and knowing that it'll be ongoing as senator King had alluded to, does — what's your concerns there? I mean, what should American public understand? People said, “Well, this is a — why are we worried about this? Why make such a big deal out of this Russian investigation?” Can you tell me what your thoughts would be?",MANCHIN,662,2017-06-08
" Yes, sir.",COMEY,663,2017-06-08
 And then the final thing is on this same topic. Did the president ever show any concern or interest or curiosity about what the Russians were doing?,MANCHIN,664,2017-06-08
" Thank you, Senator.",COMEY,665,2017-06-08
"As I said earlier, I don't remember any conversations with the president about the Russia election interference.",COMEY,666,2017-06-08
 Did he ever ask you any questions concerning this?,MANCHIN,667,2017-06-08
" Well, there was an initial briefing of our findings, and I think there was conversation there — I don't remember it exactly — where he asked questions about what we had found and what our sources were and what our confidence level was. But after that, I don't remember anything.",COMEY,668,2017-06-08
"The reason this is such a big deal has — we have this big, messy, wonderful country where we fight with each other all the time, but nobody tells us what to think, what to fight about, what to vote for, except other Americans, and that's wonderful and often painful.",COMEY,669,2017-06-08
"But we're talking about a foreign government that, using technical intrusion, lots of other methods, tried to shape the way we think, we vote, we act. That is a big deal. And people need to recognize it.",COMEY,670,2017-06-08
"It's not about Republicans or Democrats. They're coming after America, which I hope we all love equally. They want to undermine our credibility in the face of the world. They think that this great experiment of ours is a threat to them, and so they're going to try to run it down and dirty it up as much as possible.",COMEY,671,2017-06-08
"That's what this is about. And they will be back, because we remain — as difficult as we can be with each other, we remain that shining city on the hill, and they don't like it.",COMEY,672,2017-06-08
(CROSSTALK),COMEY,673,2017-06-08
" This is extremely important. It's extremely dangerous, what we're — what we're dealing with, and it's needed, is what you're saying.",MANCHIN,674,2017-06-08
" Yes, sir.",COMEY,675,2017-06-08
 Do you believe there were any tapes or recordings of your conversations with the president?,MANCHIN,676,2017-06-08
" It never occurred to me until the president's tweet. I — I'm not being facetious, I hope there are, and I'll consent to the release of them.",COMEY,677,2017-06-08
(CROSSTALK),COMEY,678,2017-06-08
 So both of you — both of you are in the same findings here — you both hope there's tapes and recordings?,MANCHIN,679,2017-06-08
" Well, I mean, all I can do is hope. The president surely knows whether he taped me, and if he did, my feelings aren't hurt. Release the entire — release all the tapes, I'm good with it. Got you. Got you.",COMEY,680,2017-06-08
"Sir, do you believe that Robert Mueller, the — our new special investigator on Russia, will be thorough and complete, without political intervention? And would you be confident (ph) on these findings and recommendations?",COMEY,681,2017-06-08
" Yes. Bob Mueller is one of the finest people and public servants this country's ever produced. He will do it well. He is a dogged, tough person, and you can have high confidence that, when it's done, he's turned over all the rocks.",COMEY,682,2017-06-08
" You've been asked a wide variety of — of questions today and we're going to be hearing more, I'm sure, in our classified hearing. Something I'll often (ph) ask folks when they come here — what details of this saga would be — should we be focusing on, and what would you recommend us do differently? Or to adjust (ph) our perspective on this?",MANCHIN,683,2017-06-08
" I don't know. I — and one of the reasons that I'm pleased to be here is I think this committee has shown the American people, although we have two parties and we disagree about important things, we can work together when it involves the core interests of the country.",COMEY,684,2017-06-08
"So I would hope you'll just keep doing what you're doing. It's — it's good in and of itself, but it's also a model, especially for kids, that we — we are a functioning, adult democracy.",COMEY,685,2017-06-08
" And you also mentioned you had — I think, what, six — six meetings — three times in person, six on the phone, nine times (ph) in conversation with the president. Did he ever, at that time, allude that you were not performing adequately — ever indicate that at all?",MANCHIN,686,2017-06-08
" No. In fact, the contrary, quite often. Yeah, he called me one day. I was about to get on a helicopter, the head of the DEA was waiting in the helicopter for me, and he just called to check in and tell me I was doing an awesome job, and wanted to see how I was doing. And I said, “I'm doing fine, sir.” And then I finished the call and got on the helicopter.",COMEY,687,2017-06-08
" Mr. Comey, do you believe you would have been fired if Hillary Clinton had become president?",MANCHIN,688,2017-06-08
 That's a great question. I don't know. I don't know.  You have any thoughts about it?,COMEY,689,2017-06-08
" I might have been. I — I don't know. Look, I — I've said before, that was an extraordinarily difficult and painful time. I think I did what I had to do. I knew it was going to be very bad for me personally, and the consequences of that might have been, if Hillary Clinton was elected, I might have been terminated. I don't know. I really don't.",COMEY,690,2017-06-08
" My final question will be, after the (ph) February 14th meeting in the Oval Office, you mentioned that you asked Attorney General Sessions to ensure that you were never left alone with the president. Did you ever consider why Attorney General Sessions was not asked to stay in the room?",MANCHIN,691,2017-06-08
" Sure, I did, and — and have. And, in that moment, I...",COMEY,692,2017-06-08
 You ever talk to him about it?,MANCHIN,693,2017-06-08
 No.,COMEY,694,2017-06-08
 You never had a discussion with — with Jeff Sessions on this?,MANCHIN,695,2017-06-08
" No, not at all.",COMEY,696,2017-06-08
" On any of your meetings? No, I don't...",MANCHIN,697,2017-06-08
(CROSSTALK),MANCHIN,698,2017-06-08
 Did he inquire — did he — did he show any inquiry whatsoever what was that meeting about?,MANCHIN,699,2017-06-08
" No. You're right, I did say to him — I'd forgotten this — when I talked to him and said, “You have to be between me and the president, and that's incredibly important,” and I forget my exact words, I passed along the president's message about the importance of aggressively pursuing leaks of classified information, which is a — a goal I share.",COMEY,700,2017-06-08
"And I passed that along to — to the attorney general, I think it was the next morning, in our — in a meeting. And — but I did not tell him about the Flynn part.",COMEY,701,2017-06-08
 Do you believe this will rise to obstruction of justice?,MANCHIN,702,2017-06-08
 I don't know. That — that's Bob Mueller's job to sort that out.,COMEY,703,2017-06-08
" Thank you, sir.",MANCHIN,704,2017-06-08
Mr. Chairman.,MANCHIN,705,2017-06-08
 Senator Cotton.,BURR,706,2017-06-08
" Mr. Comey, you encouraged the president to release the tapes. Will you encourage the Department of Justice or your friend at Columbia or Mr. Mueller to release your memos?",COTTON,707,2017-06-08
 Sure.,COMEY,708,2017-06-08
 You said that there — you did not record your conversations with President Obama or President Bush in memos. Did you do so with Attorney General Sessions or any other senior member of the Trump Department of Justice?,COTTON,709,2017-06-08
 No.,COMEY,710,2017-06-08
 Did you...,COTTON,711,2017-06-08
(CROSSTALK)  I think it — I'm sorry.,COMEY,712,2017-06-08
 ... did you record conversations in memos with Attorney General Lynch or any other senior member of the Obama Department of Justice?,COTTON,713,2017-06-08
" No, not that I recall.",COMEY,714,2017-06-08
" In your statement for the record, you cite nine private conversations with the president, three meetings and two phone calls. There are four phone calls that are not discussed in your statement for the record. What happened in those phone calls?",COTTON,715,2017-06-08
" The president called me, I believe, shortly before he was inaugurated, as a follow-up to our conversation — private conversation on January the 6th. He just wanted to reiterate his rejection of the allegation and talk about — he thought about it more, and why he thought it wasn't true — the — the — the verified — unverified and salacious parts.",COMEY,716,2017-06-08
"And — and during that call, he asked me again, “Hope you're going to stay, you're doing a a great job.” And I told him that I intended to. There was another phone call that I mentioned, I think was — could have the date wrong — March the 1st, where he called just to check in with me as I was about to get on the helicopter. There was a secure call we had about an — an operational matter that was not related to any of this, about something the FBI was working on. He wanted to make sure that I understood how important he thought it was — a totally appropriate call. And then the fourth call — I'm probably forgetting.",COMEY,717,2017-06-08
"May have been the — I may have meant the call, when he called to invite me to dinner. I'll think about as I'm answering other questions, but I think I got that right.",COMEY,718,2017-06-08
" Let's turn our attention to the underlying activity at issue here: Russia's hacking into those e-mails and releasing them, and the allegations of collusion. Do you believe Donald Trump colluded with Russia?",COTTON,719,2017-06-08
" That's a question I don't think I should answer in an open setting. As I said, that — we didn't — that (ph) when I left, we did not have an investigation focused on President Trump. But that's a question that'll be answered by the investigation, I think.",COMEY,720,2017-06-08
" Let me turn to a couple of statements by one of my colleagues, Senator Feinstein. She was the ranking member on this committee until January, which means she had access to information that only she and Chairman Burr did. She's now the senior Democrat on the — on the Judiciary Committee, meaning she has access to the FBI that most of us don't.",COTTON,721,2017-06-08
"On May 3rd, on CNN's Wolf Blitzer's show, she was asked, “Do you believe, do you have evidence that there was in fact collusion between Trump associates and Russia during the campaign?”",COTTON,722,2017-06-08
"She answered, “Not at this time.”",COTTON,723,2017-06-08
"On May 18th, the same show, Mr. Blitzer said, “The last time we spoke, Senator, I asked if you had actually seen any evidence of collusion between the Trump campaign and the Russians, and you said to me, and I'm quoting you now — you said, ‘Not at this time.' Has anything changed since we last spoke?”",COTTON,724,2017-06-08
"Senator Feinstein said, “Well, no. No, it hasn't.” Do you have any reason to doubt those statements?",COTTON,725,2017-06-08
" I don't doubt that Senator Feinstein was saying what — what she understood. I just don't want to go down that path, first of all, because I'm not in the government anymore, and answering in the negative, I just worry, leads me deeper and deeper into talking about the investigation in an open setting.",COMEY,726,2017-06-08
I don't — I — I want to be...,COMEY,727,2017-06-08
(CROSSTALK),COMEY,728,2017-06-08
" ... I'm always trying to be fair. I don't want to be unfair to President Trump. I'm not trying to suggest, by my answer, something nefarious, but I don't want to get into the business of saying not as to this person, not as to that person.",COMEY,729,2017-06-08
" On February 14th, the New York Times published a story, the headline of which was, “Trump Campaign Aides Had Repeated Contacts With Russian Intelligence.”",COTTON,730,2017-06-08
"You were asked earlier if that was an inaccurate story, and you said, in the main. Would it be fair to characterize that story as almost entirely wrong?",COTTON,731,2017-06-08
 Yes.,COMEY,732,2017-06-08
" Did you have, at the time that story was published, any indication of any contact between Trump people and Russians, intelligence officers, other government officials or close associates of the Russian government? This one, I can't answer, sitting here.",COTTON,733,2017-06-08
" We can discuss that in a classified setting, then.",COTTON,734,2017-06-08
"I want to turn attention now to Mr. Flynn and the allegations of his underlying conduct: to be specific, his alleged interactions with the Russian ambassador on the telephone, and then what he said to senior Trump administration officials and Department of Justice officials.",COTTON,735,2017-06-08
"I understand there are other issues with Mr. Flynn, related to his receipt of foreign monies or disclosure of potential advocacy activity on behalf of foreign governments. Those are serious and credible allegations that I'm sure will be pursued, but I want to speak specifically about his interactions with the Russian ambassador.",COTTON,736,2017-06-08
"There was a story on January 23rd in the Washington Post that says — entitled, “FBI reviewed Flynn's calls with Russian ambassador but found nothing illicit.” Is this story accurate?",COTTON,737,2017-06-08
" I don't want to comment on that, Senator, because I — I'm pretty sure the bureau has not confirmed any interception of communications. And so I don't want to talk about that in an open setting.",COMEY,738,2017-06-08
 Would it be improper for an incoming national security adviser to have a conversation with a foreign ambassador?,COTTON,739,2017-06-08
" In my — in my experience, no.",COMEY,740,2017-06-08
" But you can't confirm or deny that the conversation happened, and we would need to know the contents of that conversation to know if it was, in fact, improper?",COTTON,741,2017-06-08
" Yeah, I don't think I can talk about that in an open setting. And again, I've been out of government, now, a month, so I don't — I also don't want to talk about things when it's now somebody's — else's responsibility. But maybe in the — in the classified setting, we can talk more about that.",COMEY,742,2017-06-08
" You stated earlier that there wasn't an open investigation of Mr. Flynn in (ph) the FBI. Did you or any FBI agent ever sense that Mr. Flynn attempted to deceive you, or made false statements to an FBI agent?",COTTON,743,2017-06-08
 I don't want to go too far. That was the subject of the criminal inquiry.,COMEY,744,2017-06-08
 Did you ever come close to closing investigation on Mr. Flynn?,COTTON,745,2017-06-08
" I don't think I can talk about that in an open setting, either. I can discuss these more in a closed setting, then.",COMEY,746,2017-06-08
"Mr. Comey, in — in 2004, you were a part of a well-publicized event about a intelligence program that had been recertified several times, and you were acting attorney general when Attorney General John Ashcroft was incapacitated due to illness. There was a dramatic showdown at the hospital here.",COMEY,747,2017-06-08
"The next day, you've said that you wrote a letter of resignation, and signed it, before you — went to meet with President Bush to explain why he (ph) refused to certify it. Is that accurate?",COMEY,748,2017-06-08
" Yes, I think so.",COMEY,749,2017-06-08
" At any time in the three and half months you were the FBI director during the Trump administration, did you ever write and sign a letter of recommendation, and leave it on your desk?",COTTON,750,2017-06-08
" Letter of resignation? No, sir.",COMEY,751,2017-06-08
 Letter of resignation.,COTTON,752,2017-06-08
" No, sir.",COMEY,753,2017-06-08
" So despite all of the things that you've testified to here today, you didn't feel this rose to the level of an honest but serious difference of legal opinion between accomplished and skilled lawyers in that 2004 episode?",COTTON,754,2017-06-08
" I wouldn't characterize the circumstances of 2004 that way. But to answer, no, I — I didn't find — encounter any circumstance that led me to intend to resign, consider to resign. No, sir.",COMEY,755,2017-06-08
 Thank you.,COTTON,756,2017-06-08
 Senator Harris.,BURR,757,2017-06-08
" Director Comey, I want to thank you. You are now a private citizen, and you are enduring a Senate Intelligence Committee hearing, and each of us get seven minutes instead of five, as yesterday, to ask you questions. So thank you.",HARRIS,758,2017-06-08
" Now I'm — I'm between opportunities now, so...",COMEY,759,2017-06-08
" Well, you're — you are... (LAUGHTER)",HARRIS,760,2017-06-08
... I'm sure you'll have future opportunities.,HARRIS,761,2017-06-08
"You know, you and I are both former prosecutors. Not going to require you to answer, I just want make a statement that, in — in my — my experience of prosecuting cases, when a robber held a gun to somebody's head, and — and said, “I hope you will give me your wallet,” the word “hope” was not the most operative word at that moment. But you don't have to respond to that point.",HARRIS,762,2017-06-08
"I have a series of questions to ask you, and — and they're going to start with, are you aware of any meetings between the Trump administration officials and Russian officials during the campaign that have not been acknowledged by those officials in the White House?",HARRIS,763,2017-06-08
" That's not a — even if I remember clearly, that's a not a question I can answer in an open setting.",COMEY,764,2017-06-08
 Are you aware of any efforts by Trump campaign officials or associates of the campaign to hide their communications with Russian officials through encrypted communications or other means?,HARRIS,765,2017-06-08
" I have to give you same answer, Senator.",COMEY,766,2017-06-08
 Sure.,HARRIS,767,2017-06-08
"In the course of the FBI's investigation, did you ever come across anything that suggested that communications, records, documents or other evidence had been destroyed?",HARRIS,768,2017-06-08
" I think I've got to give you the same answer, because it — it would touch investigative matters. And are you aware of any efforts or potential efforts to conceal communications between campaign officials and Russian officials?",COMEY,769,2017-06-08
" I think I have to give you the same answer, Senator.",COMEY,770,2017-06-08
 Thank you.,HARRIS,771,2017-06-08
"As a former attorney general, I have a series of questions about your connection with the attorney general during the course of your tenure as director.",HARRIS,772,2017-06-08
What is your understanding of the parameters of General Sessions' recusal from the Russia — Russia investigation?,HARRIS,773,2017-06-08
" I think it's described in a written release or statement from DOJ, which I don't remember, sitting here, but the gist was he would be recused from all matters relating to Russia and the — and the campaign, or activities of Russia and the '16 election, I think. Something like that.",COMEY,774,2017-06-08
 Is — so is your knowledge of the extent of his recusal based on the public statements he's made? Or the...,HARRIS,775,2017-06-08
 Correct.,COMEY,776,2017-06-08
" ... OK. So was there any kind of memorandum issued from the attorney general or the Department of Justice to the FBI, outlining the parameters of his recusal?",HARRIS,777,2017-06-08
 Not that I'm aware of.,COMEY,778,2017-06-08
 And do you know if he reviewed any FBI or DOJ documents pertaining to the investigation before he was recused?,HARRIS,779,2017-06-08
 I don't. I don't know.,COMEY,780,2017-06-08
" And after he was recused, I'm assuming it's the same answer.",HARRIS,781,2017-06-08
 Same answer.,COMEY,782,2017-06-08
" And as — aside from any notice or memorandum that was not sent or was, what mechanism or processes were in place to ensure that the attorney general would not have any connection with the investigation, to your knowledge?  I don't know for sure. I know that he had consulted with career ethics officials that know how to run a recusal at DOJ, but I don't know what mechanism they set up.",HARRIS,783,2017-06-08
" And the attorney general recused himself from the investigation, but do you believe it was appropriate for him to be involved in the firing of the chief investigator of that case — of that Russia interference?",HARRIS,784,2017-06-08
" That's something I can't answer, sitting here. It — it's a reasonable question, but that would depend on a lot of things I don't know, like what did he know, what was he told, did he realize that the president was doing it because of the Russia investigation — things like that. I just don't know the answer.",COMEY,785,2017-06-08
 You've mentioned in your written testimony and (ph) here that the president essentially asked you for a loyalty pledge. Are you aware of him making the same request of any other members of the Cabinet?,HARRIS,786,2017-06-08
 I am not.,COMEY,787,2017-06-08
 Do you know one way or another what he...,HARRIS,788,2017-06-08
(CROSSTALK),HARRIS,789,2017-06-08
 I don't know one way or another. I never heard anything about it. And you mentioned that on — you had the conversation where he hoped that you would let the Flynn matter go on February 14th or thereabouts. It's my understanding that Mr. Sessions was recused from any involvement in the investigation about a full two weeks later.,COMEY,790,2017-06-08
"To your knowledge, was the attorney general — did he have access to information about the investigation in those interim two weeks?",COMEY,791,2017-06-08
" I — I don't — I — in theory, sure, because he's the attorney general. I don't know whether he had any contact with any materials related to that.",COMEY,792,2017-06-08
" To your knowledge, was there any directive that he should not have any contact with any information about the Russia investigation between the February 14th date and the day he was ultimately recused — or recused himself, on March 2nd?",HARRIS,793,2017-06-08
 Not to my knowledge. I don't know one way or another.,COMEY,794,2017-06-08
 And did you speak to the attorney general about the Russia investigation before his recusal?,HARRIS,795,2017-06-08
" I don't think so, no.",COMEY,796,2017-06-08
" Do you know if anyone in the department, in the FBI, forwarded any documents or information or memos of any sort to the attention of the attorney general before his recusal?",HARRIS,797,2017-06-08
" I don't — I don't know of any, remember any, sitting here. It's possible, but I — I don't remember any.",COMEY,798,2017-06-08
" Do you know if the attorney general was involved — in fact, involved in any aspect of the Russia investigation after his recusal on the 2nd of March?",HARRIS,799,2017-06-08
" I don't. I would assume not, but I don't — I don't — let me say it this way. I don't know of any information that would lead me to believe he did something to touch the Russia investigation after the recusal.",COMEY,800,2017-06-08
" In your written testimony, you indicate that you — when you — after you were left alone with the president, you mentioned that it was inappropriate and should never happen again to the attorney general. And, apparently, he did not reply, and you write that he did not reply. What did he do, if anything? Did he just look at you? Was there a pause for a moment? What happened?",HARRIS,801,2017-06-08
" I — I don't remember real clearly. I — I have a recollection of him just kind of looking at me — and there's a danger here I'm projecting onto him, so this may be a faulty memory — but I kind of got — his body language gave me the sense like, what am I going to do?",COMEY,802,2017-06-08
 Did he shrug?,HARRIS,803,2017-06-08
" I — I don't remember clearly. I think the reason I have that impression is I have some recollection of almost an imperceptible, like, what am I going to do? But I don't have a clear recollection of that. He didn't say anything. And, on that same February 14th meeting, you said you understood the president to be requesting that you drop the investigation.",COMEY,804,2017-06-08
"After that meeting, however, you received two calls from the president — March 30th and April 11th — where the president talked about a cloud over his presidency.",COMEY,805,2017-06-08
Has anything you've learned in the months since your February 14th meeting changed your understanding of the president's request? I guess it would be what he has said in public documents or public interviews?,COMEY,806,2017-06-08
 Correct.,COMEY,807,2017-06-08
 OK. And is there anything about this investigation that you believe is in any way biased or is — is — is not being informed by a — a process of seeking the truth?,HARRIS,808,2017-06-08
" No. The — the appointment of a special counsel should offer great — especially given who that person is — great comfort to Americans, no matter what your political affiliation is, that this will be done independently, competently and honestly.",COMEY,809,2017-06-08
" And do you believe that he should have full authority, Mr. Mueller, to be able to pursue that investigation?",HARRIS,810,2017-06-08
" Yes, and I — and, knowing him well over the years, if there's something that he thinks he needs, he will — he will speak up about it.",COMEY,811,2017-06-08
 Do you believe he should have full independence?,HARRIS,812,2017-06-08
 Yeah. And he wouldn't be part of it if he wasn't going to get full independence.,COMEY,813,2017-06-08
 Thank you.,HARRIS,814,2017-06-08
 Senator Cornyn.,BURR,815,2017-06-08
" Thank you, Mr. Chairman.",CORNYN,816,2017-06-08
"Mr. Comey, I'll repeat what I've said at previous hearings, that I believe you're a good and decent man who's been dealt a very difficult hand, starting back with the Clinton e-mail investigation. And I appreciate your willingness to appear here today voluntarily and answer our questions and cooperate with our investigation.",CORNYN,817,2017-06-08
"As a general matter, if an FBI agent has reason to believe that a crime has been committed, do they have a duty to report it?",CORNYN,818,2017-06-08
" That's a good question. I don't know that there's a legal duty to report it. They certainly have a cultural, ethical duty to report it.",COMEY,819,2017-06-08
 You're unsure whether they would have a legal duty?,CORNYN,820,2017-06-08
 It's a good question. I've not thought about it (ph) before. I don't know where the legal — there's a statute that prohibits misprision of a felony — knowing of a felony and taking steps to conceal it — but this is a different question.,COMEY,821,2017-06-08
"And so, look, let me be clear, I would expect any FBI agent who has reason — information about a crime being committed to report it.",COMEY,822,2017-06-08
" Me, too.",CORNYN,823,2017-06-08
" But where you rest that obligation, I don't know. It exists.",COMEY,824,2017-06-08
" And let me ask you as a general proposition, if you're trying to make an investigation go away, is firing an FBI director a good way to make that happen? By that, I mean...",CORNYN,825,2017-06-08
 Yeah.,COMEY,826,2017-06-08
 ... doesn't...,CORNYN,827,2017-06-08
" It doesn't make a lot of sense to me, but I'm — I'm obviously hopelessly biased, given that I was the one fired.(LAUGHTER)",COMEY,828,2017-06-08
 I understand it's personal.,CORNYN,829,2017-06-08
" No (ph), given the nature of the FBI, I meant what I said. There's no indispensable people in the world, including at the FBI. That — there's lots of bad things about me not being at the FBI. Most of them are for me. But the work's going to go on as before.",COMEY,830,2017-06-08
" So nothing that's happened that you've testified to here today has impeded the investigation of the FBI or Director Mueller's commitment to get to the bottom of this, from the standpoint of the FBI and the Department of Justice. Would you agree with that?",CORNYN,831,2017-06-08
" Correct, especially — the appointment of Director — Former Director Mueller is a critical part of that equation.",COMEY,832,2017-06-08
" Let me take you back to the Clinton e-mail investigation. I think you've been cast as a hero or a villain depending on the — whose political ox is being gored at many different times during the course of the Clinton e-mail investigation, and even — even now, perhaps.",CORNYN,833,2017-06-08
"But you clearly were troubled by the conduct of the sitting attorney general, Loretta Lynch, when it came to the Clinton e-mail investigation. You mentioned the characterization that you'd been asked to accept that this was a “matter” and not a criminal investigation, which you've said it — it was.",CORNYN,834,2017-06-08
"There was the matter of President Clinton's meeting on the tarmac with the sitting attorney general, at a time when his wife was subject to a criminal investigation, and you've suggested that perhaps there are other matters that you may be able to share with us later on in a classified setting.",CORNYN,835,2017-06-08
"But it seems to me that you clearly believe that Loretta Lynch, the attorney general, had a — an appearance of a conflict of interest on the Clinton e-mail investigation. Is that correct?",CORNYN,836,2017-06-08
" I think that's fair. I didn't believe she could credibly decline that investigation — at least, not without grievous damage to the Department of Justice and to the FBI.",COMEY,837,2017-06-08
" And, under Department of Justice and FBI norms, wouldn't it have been appropriate for the attorney general, or, if she had recused herself — which she did not do — for the deputy attorney general to appoint a special counsel?",CORNYN,838,2017-06-08
"That's essentially what's happened now with Director Mueller. Would that have been an appropriate step in the Clinton e-mail investigation, in your opinion?",CORNYN,839,2017-06-08
" Yes, certainly a possible step. Yes, sir.",COMEY,840,2017-06-08
" And were you aware that Ms. Lynch had been requested numerous times to appoint a special counsel, and had refused? Yes, from — I think Congress had — members of Congress had repeatedly asked. Yes, sir.",CORNYN,841,2017-06-08
 Yours truly...,CORNYN,842,2017-06-08
 OK.,COMEY,843,2017-06-08
" ... did on multiple occasions. And that heightened your concerns about the appearance of a conflict of interest with the Department of Justice, which caused you to make what you have described as an incredibly painful decision to basically take the matter up yourself, and — led to that July press conference.",CORNYN,844,2017-06-08
" Yes, sir. I can — after the — President Clinton — former President Clinton met on the plane with the attorney general, I considered whether I should call for the appointment of a special counsel, and had decided that that would be an unfair thing to do, because I knew there was no case there.",COMEY,845,2017-06-08
"We had investigated very, very thoroughly. I know this is a subject of passionate disagreement, but I knew there was no case there. And calling for the appointment of special counsel would be brutally unfair because it would send the message, aha (ph), there's something here.",COMEY,846,2017-06-08
"That was my judgment. Again, lots of people have different views of it. But that's how I thought about it.",COMEY,847,2017-06-08
" Well, if the special counsel had been appointed, they could've made that determination that there was nothing there and declined to pursue it, right?",CORNYN,848,2017-06-08
" Sure, but it would've been many months later, or a year later.",COMEY,849,2017-06-08
" Let me just ask you to — given the experience of the Clinton e-mail investigation and what happened there, do you think it's unreasonable for anyone — any president who has been assured on multiple occasions that he's not the subject of an FBI investigation — do you think it's unreasonable for them to want the FBI director to publicly announce that, so that this cloud over his administration would be removed?",CORNYN,850,2017-06-08
" I think that's a reasonable point of view. The concern would be, obviously, because if that boomerang comes back, it's going to be a very big deal, because there will be a duty to correct.  Well, we — we saw that in the Clinton e-mail investigation, of course.",COMEY,851,2017-06-08
" Yes, I recall that. I know you do. So let me ask you, finally, in the minute that we have left — there was this conversation back and forth about loyalty, and I think we all appreciate the fact that an FBI director is a unique public official in the sense that he's not — he's a political appointee in one sense, but he has a duty of independence to pursue the law pursuant to the — the — the constitutional laws of the United States.",COMEY,852,2017-06-08
"And so, when the president asked you about loyalty, you got in this back-and-forth about, well, I'll pledge you my honesty. And then it looks like, from what I've read, you agreed upon honest loyalty, or something like that. Is that the characterization?",COMEY,853,2017-06-08
 Yes.,COMEY,854,2017-06-08
 Thank you very much.,CORNYN,855,2017-06-08
" Thank you, sir.",COMEY,856,2017-06-08
 Senator Reed.,BURR,857,2017-06-08
" Thank you, Mr. Chairman.",REED,858,2017-06-08
"Thank you, Director Comey.",REED,859,2017-06-08
"There have been press reports that the president, in addition to asking you to drop the Flynn investigation, has asked other senior intelligence officials to take steps which would tend to undermine the investigation into Russia.",REED,860,2017-06-08
"There have been reports that he's asked DNI Coats and Admiral Rogers to make public statements exonerating him or — or taking the pressure off him, and also reports about Admiral Rogers and Director Pompeo — to intervene and reach out to the FBI and ask them.",REED,861,2017-06-08
"Are you aware of any of these, or do you have any information with respect to any of these allegations?",REED,862,2017-06-08
" I don't. I'm aware of the public reporting, but I had no contact, no conversation with any of those leaders about that subject.",COMEY,863,2017-06-08
 Thank you. You have testified that you interpret the discussion with the president about Flynn as a direction to stop the investigation. Is that correct?,REED,864,2017-06-08
" Yes.  You've testified that the president asked you to lift the cloud by essentially making public statement that exonerated him and perhaps others. You refused, correct?",COMEY,865,2017-06-08
" I didn't — I didn't do it. I didn't refuse the — the president. I told him we would see what we could do, and then the second time he called, I told him, in substance, that's something your lawyer will have to take up with the Justice Department. All right (ph). And part of the underlying logic was that we've — we've discussed many times throughout this morning — is the duty to correct. That is one of — a theoretical issue, but also a very practical issue. It — was there — your feeling that (ph) the direction of the investigation could in fact include the president?",COMEY,866,2017-06-08
" Well, in theory. I mean, as I explained, the concern of one of my senior leader colleagues was, if you're looking at potential coordination between the campaign and Russia, the person at the head of the campaign is the candidate. So, logically, this person argued, the — the candidate's knowledge, understanding, will logically become a part of your inquiry if it proceeds.",COMEY,867,2017-06-08
"And so I understood that argument. My view was that — that what I said to the president was accurate and fair, and fair to him. I resisted the idea of publicly saying it, although, if the Justice Department had wanted to, that — I would've done it, because of the duty to correct and the slippery slope problem.",COMEY,868,2017-06-08
" And, again, also, you've testified that the president asked you repeatedly to be loyal to him, and you responded you would be honestly loyal, which is, I think, your way of saying, “I'll be honest, and I'll be the head of the FBI and independent.” Is that fair?",REED,869,2017-06-08
" Correct. I tried “honest” first. And also, I mean, you've — see it in my testimony — also tried to explain to him why it's in his interest, and every president's interest, for the FBI to be apart, in a way — because its credibility is important to a president and to the country.",COMEY,870,2017-06-08
"And so I tried to hold the line, hold the line. It got very awkward, and I then said, “You'll always have honesty from me.” He said, “honest loyalty,” and then I acceded to that as a way to end this awkwardness.",COMEY,871,2017-06-08
" At the culmination of all these events, you're summarily fired, without any explanation or anything else?",REED,872,2017-06-08
" Well, there was an explanation. I just don't buy it.",COMEY,873,2017-06-08
" Well, yes. So you're fired. So do you believe that you were fired because you — you refused to — to take the president's direction? Is that the ultimate reason?",REED,874,2017-06-08
" I don't know for sure. I know I was fired. Again, I take the president's words. I know I was fired because of something about the way I was conducting the Russia investigation was, in some way, putting pressure on him, in some way, irritating him. And he decided to fire me because of that.",COMEY,875,2017-06-08
 Now...,REED,876,2017-06-08
" I — I can't go farther than that. ... the Russian investigation, as you have pointed out, and as all my colleagues have reflected, is one of the most serious hostile acts against this country in our history.",COMEY,877,2017-06-08
